Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
37085908	K59.2	Neurogenic bowel, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37085909	K59.3	Megacolon, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37085962	K67	Disorders of peritoneum in infectious diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37085967	K67.8	Other disorders of peritoneum in infectious diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37085982	K71.6	Toxic liver disease with hepatitis, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37085988	K72	Hepatic failure, not elsewhere classified	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37085998	K73	Chronic hepatitis, not elsewhere classified	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37085999	K73.0	Chronic persistent hepatitis, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086000	K73.1	Chronic lobular hepatitis, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086001	K73.2	Chronic active hepatitis, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086002	K73.8	Other chronic hepatitis, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086021	K75.3	Granulomatous hepatitis, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086026	K76.0	Fatty (change of) liver, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086036	K77	Liver disorders in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086037	K77.0	Liver disorders in infectious and parasitic diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086047	K77.8	Liver disorders in other diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086119	K87	Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086120	K87.0	Disorders of gallbladder and biliary tract in diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086121	K87.1	Disorders of pancreas in diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086125	K90.2	Blind loop syndrome, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086127	K90.4	Malabsorption due to intolerance, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086130	K91	Postprocedural disorders of digestive system, not elsewhere classified	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086133	K91.2	Postsurgical malabsorption, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086137	K91.8	Other postprocedural disorders of digestive system, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086143	K91.88	Other diseases of the digestive system following medical procedures, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086151	K93	Disorders of other digestive organs in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086167	K93.8	Disorders of other specified digestive organs in diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086265	L14	Bullous disorders in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086368	L45	Papulosquamous disorders in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086395	L54	Erythema in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086397	L54.8	Erythema in other diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086438	L62	Nail disorders in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086440	L62.8	Nail disorders in other diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086522	L81.5	Leukoderma, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086537	L86	Keratoderma in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086626	L92.1	Necrobiosis lipoidica, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086645	L95	Vasculitis limited to skin, not elsewhere classified	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086650	L97	Ulcer of lower limb, not elsewhere classified	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086651	L98	Other disorders of skin and subcutaneous tissue, not elsewhere classified	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086655	L98.4	Chronic ulcer of skin, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086661	L99	Other disorders of skin and subcutaneous tissue in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086672	L99.8	Other specified disorders of skin and subcutaneous tissue in diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086728	M01	Direct infections of joint in infectious and parasitic diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086763	M01.3	Arthritis in other bacterial diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086764	M01.30	Arthritis in other bacterial diseases classified elsewhere, multiple sites	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086765	M01.31	Arthritis in other bacterial diseases classified elsewhere, shoulder region	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086766	M01.32	Arthritis in other bacterial diseases classified elsewhere, upper arm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086767	M01.33	Arthritis in other bacterial diseases classified elsewhere, forearm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086768	M01.34	Arthritis in other bacterial diseases classified elsewhere, hand	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086769	M01.35	Arthritis in other bacterial diseases classified elsewhere, pelvic region and thigh	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086770	M01.36	Arthritis in other bacterial diseases classified elsewhere, lower leg	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086771	M01.37	Arthritis in other bacterial diseases classified elsewhere, ankle and foot	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086772	M01.38	Arthritis in other bacterial diseases classified elsewhere, other	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086773	M01.39	Arthritis in other bacterial diseases classified elsewhere, site unspecified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086784	M01.5	Arthritis in other viral diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086785	M01.50	Arthritis in other viral diseases classified elsewhere, multiple sites	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086786	M01.51	Arthritis in other viral diseases classified elsewhere, shoulder region	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086787	M01.52	Arthritis in other viral diseases classified elsewhere, upper arm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086788	M01.53	Arthritis in other viral diseases classified elsewhere, forearm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086789	M01.54	Arthritis in other viral diseases classified elsewhere, hand	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086790	M01.55	Arthritis in other viral diseases classified elsewhere, pelvic region and thigh	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086791	M01.56	Arthritis in other viral diseases classified elsewhere, lower leg	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086792	M01.57	Arthritis in other viral diseases classified elsewhere, ankle and foot	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086793	M01.58	Arthritis in other viral diseases classified elsewhere, other	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086794	M01.59	Arthritis in other viral diseases classified elsewhere, site unspecified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086811	M01.8	Arthritis in other infectious and parasitic diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086812	M01.80	Arthritis in other infectious and parasitic diseases classified elsewhere, multiple sites	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086813	M01.81	Arthritis in other infectious and parasitic diseases classified elsewhere, shoulder region	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086814	M01.82	Arthritis in other infectious and parasitic diseases classified elsewhere, upper arm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086815	M01.83	Arthritis in other infectious and parasitic diseases classified elsewhere, forearm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086816	M01.84	Arthritis in other infectious and parasitic diseases classified elsewhere, hand	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086817	M01.85	Arthritis in other infectious and parasitic diseases classified elsewhere, pelvic region and thigh	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086818	M01.86	Arthritis in other infectious and parasitic diseases classified elsewhere, lower leg	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086819	M01.87	Arthritis in other infectious and parasitic diseases classified elsewhere, ankle and foot	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086820	M01.88	Arthritis in other infectious and parasitic diseases classified elsewhere, other	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086821	M01.89	Arthritis in other infectious and parasitic diseases classified elsewhere, site unspecified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086890	M03	Postinfective and reactive arthropathies in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37086913	M03.2	Other postinfectious arthropathies in diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086914	M03.20	Other postinfectious arthropathies in diseases classified elsewhere, multiple sites	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086915	M03.21	Other postinfectious arthropathies in diseases classified elsewhere, shoulder region	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086916	M03.22	Other postinfectious arthropathies in diseases classified elsewhere, upper arm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086917	M03.23	Other postinfectious arthropathies in diseases classified elsewhere, forearm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086918	M03.24	Other postinfectious arthropathies in diseases classified elsewhere, hand	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086919	M03.25	Other postinfectious arthropathies in diseases classified elsewhere, pelvic region and thigh	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086920	M03.26	Other postinfectious arthropathies in diseases classified elsewhere, lower leg	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086921	M03.27	Other postinfectious arthropathies in diseases classified elsewhere, ankle and foot	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086922	M03.28	Other postinfectious arthropathies in diseases classified elsewhere, other	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086923	M03.29	Other postinfectious arthropathies in diseases classified elsewhere, site unspecified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086924	M03.6	Reactive arthropathy in other diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086925	M03.60	Reactive arthropathy in other diseases classified elsewhere, multiple sites	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086926	M03.61	Reactive arthropathy in other diseases classified elsewhere, shoulder region	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086927	M03.62	Reactive arthropathy in other diseases classified elsewhere, upper arm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086928	M03.63	Reactive arthropathy in other diseases classified elsewhere, forearm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086929	M03.64	Reactive arthropathy in other diseases classified elsewhere, hand	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086930	M03.65	Reactive arthropathy in other diseases classified elsewhere, pelvic region and thigh	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086931	M03.66	Reactive arthropathy in other diseases classified elsewhere, lower leg	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086932	M03.67	Reactive arthropathy in other diseases classified elsewhere, ankle and foot	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086933	M03.68	Reactive arthropathy in other diseases classified elsewhere, other	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37086934	M03.69	Reactive arthropathy in other diseases classified elsewhere, site unspecified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087122	B22.7	HIV disease resulting in multiple diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Invalid	Non-standard
37087126	B23.2	HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified	ICD10 code	Condition	ICD10GM	Invalid	Non-standard
37087245	B33	Other viral diseases, not elsewhere classified	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37087249	B33.3	Retrovirus infections, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087288	M09	Juvenile arthritis in diseases classified elsewhere	ICD10 Hierarchy	Condition	ICD10GM	Valid	Non-standard
37087322	M09.8	Juvenile arthritis in other diseases classified elsewhere	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087323	M09.80	Juvenile arthritis in other diseases classified elsewhere, multiple sites	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087324	M09.81	Juvenile arthritis in other diseases classified elsewhere, shoulder region	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087325	M09.82	Juvenile arthritis in other diseases classified elsewhere, upper arm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087326	M09.83	Juvenile arthritis in other diseases classified elsewhere, forearm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087327	M09.84	Juvenile arthritis in other diseases classified elsewhere, hand	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087328	M09.85	Juvenile arthritis in other diseases classified elsewhere, pelvic region and thigh	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087329	M09.86	Juvenile arthritis in other diseases classified elsewhere, lower leg	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087330	M09.87	Juvenile arthritis in other diseases classified elsewhere, ankle and foot	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087331	M09.88	Juvenile arthritis in other diseases classified elsewhere, other	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087332	M09.89	Juvenile arthritis in other diseases classified elsewhere, site unspecified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087531	M12.8	Other specific arthropathies, not elsewhere classified	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087532	M12.80	Other specific arthropathies, not elsewhere classified, multiple sites	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087533	M12.81	Other specific arthropathies, not elsewhere classified, shoulder region	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087534	M12.82	Other specific arthropathies, not elsewhere classified, upper arm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087535	M12.83	Other specific arthropathies, not elsewhere classified, forearm	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087536	M12.84	Other specific arthropathies, not elsewhere classified, hand	ICD10 code	Condition	ICD10GM	Valid	Non-standard
37087537	M12.85	Other specific arthropathies, not elsewhere classified, pelvic region and thigh	ICD10 code	Condition	ICD10GM	Valid	Non-standard
